1.5716	0.8102
1.5844	0.5756
1.5844	0.6164
1.5844	0.5858
1.5844	0.9326
1.5972	0.6266
1.61	0.6674
1.61	0.6062
1.61	0.6266
1.61	0.545
1.6228	0.647
1.6228	0.5756
1.6228	0.7184
1.6228	0.596
1.6356	0.647
1.6484	0.5654
1.65096	0.63578
1.6612	0.647
1.674	0.7184
1.674	0.6164
1.674	0.68066
1.674	0.6062
1.674	0.4736
1.674	0.5858
1.6868	0.6164
1.6868	0.647
1.6868	0.596
1.6868	0.7184
1.6996	0.6062
1.7124	0.6266
1.7124	0.6266
1.7124	0.596
1.7252	0.647
1.7252	0.7796
1.738	0.749
1.738	0.6368
1.738	0.7388
1.738	0.6266
1.7636	0.6266
1.7764	0.6878
1.802	0.6368
1.8148	0.7592
1.8148	0.647
1.8404	0.7184
1.8404	0.7592
1.866	0.8
1.8916	1.0856
1.89928	0.64598
1.9044	0.7082
1.9172	0.7082
1.9172	0.8102
1.93	0.6878
1.9428	0.7592
1.9428	0.749
1.9684	0.8
1.9684	0.7694
1.9812	0.9428
1.994	0.749
2.0068	1.2182
2.0068	0.9734
2.0196	0.8306
2.0324	0.7592
2.0324	0.647
2.0324	0.8306
2.0452	0.9326
2.058	0.8408
2.058	0.9224
2.0708	0.8204
2.0836	0.8816
2.0836	0.8408
2.0836	0.8408
2.0964	0.8714
2.0964	0.902
2.0964	0.902
2.122	0.8408
2.122	0.8306
2.122	0.7898
2.1348	0.851
2.1348	0.7898
2.1348	1.004
2.1348	0.8102
2.13736	0.96626
2.1476	0.7694
2.1476	0.902
2.1476	0.6572
2.1604	0.9428
2.1604	0.9224
2.186	0.9224
2.1988	0.7796
2.1988	0.9734
2.2116	1.1162
2.2116	0.8306
2.2116	0.7694
2.2244	0.9428
2.2244	0.8102
2.2372	0.851
2.25	0.9326
2.25	0.6776
2.2628	0.8918
2.2628	0.8408
2.2628	0.8714
2.2884	1.2896
2.2884	1.0754
2.3012	0.9224
2.30632	1.00706
2.3268	0.9326
2.3268	0.9938
2.3396	0.851
2.3524	0.8714
2.3524	0.8918
2.3652	0.851
2.3652	0.8306
2.3652	0.9632
2.378	1.0652
2.378	0.9224
2.3844	0.9326
2.3908	0.9734
2.3908	1.4834
2.4036	0.953
2.4036	0.9428
2.4164	0.9632
2.4292	1.0856
2.442	1.055
2.442	1.0142
2.4548	0.9632
2.4548	1.0448
2.4548	1.3712
2.4548	0.9326
2.4676	1.3406
2.4676	0.9428
2.4676	0.9938
2.4676	1.055
2.4676	1.0244
2.4804	0.9224
2.4804	1.1468
2.4932	1.2896
2.4932	1.0856
2.506	1.055
2.506	1.0244
2.5316	0.953
2.5316	1.0142
2.5316	1.0652
2.5444	1.157
2.5444	1.2182
2.5444	1.004
2.5444	1.004
2.5444	1.1468
2.5572	1.2386
2.5572	1.106
2.5572	1.157
2.5572	1.004
2.57	1.1774
2.57	1.1978
2.57	1.1264
2.5956	1.055
2.5956	1.0856
2.5956	0.9224
2.5956	1.1162
2.5956	1.0346
2.5956	0.9938
2.6084	1.0754
2.6084	1.0244
2.6084	1.1774
2.6212	1.1264
2.634	1.1366
2.634	1.1264
2.634	1.1468
2.634	1.1264
2.6468	1.0346
2.6596	1.157
2.6596	1.106
2.6724	1.1366
2.6724	1.157
2.6916	1.0958
2.698	1.1468
2.7108	1.0856
2.7108	1.1978
2.7364	1.0754
2.7364	1.106
2.7492	1.1978
2.8004	1.1774
2.8004	1.4222
2.8132	1.3202
2.8516	1.7078
2.8772	1.1978
2.9028	1.0754
3.0052	1.1774
3.0052	1.2998
3.4276	1.6058
3.6708	1.4936
3.6836	1.48544
3.7732	1.4834
3.77832	1.48442
3.9012	1.5956
4.0676	1.4834
